nr;czas;koszt
1;92.7597;2475
2;4.2542e-05;3534
2;0.000160833;3533
2;0.000212292;3531
2;0.000278583;3528
2;0.000344583;3527
2;0.000402625;3518
2;0.000481833;3507
2;0.000837375;3502
2;0.00084275;3499
2;0.00103233;3496
2;0.00125579;3495
2;0.00143083;3485
2;0.001841;3481
2;0.00224933;3475
2;0.00231888;3469
2;0.00234954;3468
2;0.00315767;3462
2;0.00339417;3461
2;0.00356646;3457
2;0.0037835;3445
2;0.00405425;3444
2;0.00453412;3443
2;0.00528013;3433
2;0.00545742;3432
2;0.00547312;3425
2;0.00575975;3419
2;0.00576246;3417
2;0.00610513;3413
2;0.00624117;3412
2;0.00658792;3411
2;0.00683062;3409
2;0.00698833;3400
2;0.00734621;3399
2;0.00767442;3392
2;0.00822575;3386
2;0.00853263;3385
2;0.00907683;3384
2;0.0103104;3382
2;0.0104179;3381
2;0.010479;3380
2;0.010621;3367
2;0.0117362;3363
2;0.0132186;3353
2;0.0139921;3351
2;0.0145246;3350
2;0.0154979;3348
2;0.0157099;3343
2;0.0158752;3342
2;0.0166128;3341
2;0.0168896;3340
2;0.0179791;3339
2;0.018909;3332
2;0.0193693;3328
2;0.019768;3326
2;0.0197708;3323
2;0.0201028;3321
2;0.0204337;3315
2;0.0209683;3313
2;0.0232045;3311
2;0.0238661;3309
2;0.0245429;3308
2;0.0252669;3307
2;0.0255789;3305
2;0.0258127;3304
2;0.0266538;3296
2;0.0271566;3295
2;0.027167;3294
2;0.0272017;3293
2;0.027502;3283
2;0.028208;3274
2;0.0283796;3270
2;0.0285073;3269
2;0.0293572;3267
2;0.0298901;3265
2;0.0302308;3263
2;0.0310812;3258
2;0.0327369;3257
2;0.033028;3254
2;0.0339897;3252
2;0.0343296;3247
2;0.0350655;3246
2;0.0355708;3236
2;0.0365982;3230
2;0.0366522;3228
2;0.0368054;3219
2;0.0370572;3215
2;0.038274;3211
2;0.0383625;3210
2;0.0383703;3204
2;0.0419905;3201
2;0.0427647;3199
2;0.0435502;3198
2;0.0436756;3196
2;0.0445298;3195
2;0.0448892;3194
2;0.0455258;3193
2;0.0459404;3185
2;0.0461545;3182
2;0.0463877;3177
2;0.046391;3173
2;0.0466855;3167
2;0.0472402;3152
2;0.0487493;3143
2;0.0489971;3140
2;0.0495235;3133
2;0.0500801;3131
2;0.0504595;3129
2;0.052711;3128
2;0.0537932;3122
2;0.0548891;3121
2;0.0577027;3120
2;0.0608611;3119
2;0.0623092;3117
2;0.0625098;3115
2;0.0625203;3110
2;0.0646434;3108
2;0.064952;3107
2;0.0652679;3106
2;0.0660325;3102
2;0.0674392;3100
2;0.0682342;3096
2;0.0695852;3091
2;0.0711404;3089
2;0.0740759;3088
2;0.0759162;3087
2;0.0763766;3084
2;0.080395;3081
2;0.0814172;3080
2;0.0814396;3079
